COD_PARTIDO,NOM_PARTIDO,NOM_CANDIDATO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,90,98,TOTAL
2,PARTIDO CONSERVADOR COLOMBIANO,SANDRA MILENA BASTOS SUAREZ,51.0,12.0,13.0,37.0,52.0,19.0,47.0,72.0,28.0,84.0,70.0,20.0,16.0,14.0,14.0,35.0,6.0,46.0,41.0,0.0,7.0,0.0,684.0
2,PARTIDO CONSERVADOR COLOMBIANO,SANDRA PATRICIA LEON GARCIA,109.0,20.0,12.0,54.0,62.0,20.0,91.0,109.0,62.0,105.0,189.0,47.0,55.0,13.0,35.0,88.0,28.0,61.0,64.0,0.0,34.0,0.0,1258.0
2,PARTIDO CONSERVADOR COLOMBIANO,SHIRLEY ROSARIO GONZALEZ RUBIO COLINA,72.0,21.0,14.0,40.0,64.0,28.0,67.0,117.0,49.0,124.0,125.0,33.0,26.0,19.0,15.0,43.0,8.0,54.0,58.0,0.0,21.0,1.0,999.0
2,PARTIDO CONSERVADOR COLOMBIANO,WILLIAM ERNESTO LANCHEROS RUIZ,127.0,44.0,22.0,55.0,60.0,22.0,34.0,191.0,47.0,188.0,144.0,566.0,47.0,14.0,17.0,49.0,14.0,38.0,37.0,0.0,25.0,0.0,1741.0
2,PARTIDO CONSERVADOR COLOMBIANO,YIMY ANTONIO MEJIA BAEZ,355.0,76.0,98.0,185.0,79.0,122.0,170.0,653.0,209.0,504.0,519.0,120.0,220.0,113.0,60.0,230.0,66.0,132.0,150.0,1.0,73.0,0.0,4135.0
3,PARTIDO OPCIÓN CIUDADANA,ADRIANA MARIA PARDO CARDENAS,61.0,21.0,14.0,16.0,16.0,26.0,27.0,80.0,40.0,116.0,228.0,12.0,21.0,6.0,9.0,38.0,10.0,20.0,56.0,0.0,12.0,0.0,829.0
3,PARTIDO OPCIÓN CIUDADANA,ALBERTO EUGENIO QUINTERO OCAMPO,29.0,10.0,4.0,13.0,3.0,18.0,22.0,70.0,20.0,30.0,77.0,9.0,7.0,7.0,4.0,21.0,4.0,17.0,17.0,0.0,5.0,0.0,387.0
3,PARTIDO OPCIÓN CIUDADANA,ALEXDEYBI REBOLLEDO BRICEÑO,12.0,6.0,2.0,10.0,13.0,13.0,15.0,34.0,19.0,24.0,44.0,5.0,2.0,5.0,15.0,24.0,0.0,23.0,103.0,0.0,6.0,0.0,375.0
3,PARTIDO OPCIÓN CIUDADANA,ARBEY DELGADO ARGOTE,82.0,15.0,13.0,39.0,33.0,47.0,69.0,122.0,56.0,178.0,137.0,55.0,39.0,16.0,19.0,27.0,12.0,35.0,106.0,1.0,21.0,0.0,1122.0
3,PARTIDO OPCIÓN CIUDADANA,AUGUSTO MENDIVELSO OJEDA,68.0,8.0,9.0,9.0,27.0,12.0,20.0,86.0,202.0,91.0,88.0,45.0,37.0,11.0,20.0,23.0,6.0,48.0,50.0,2.0,14.0,0.0,876.0
3,PARTIDO OPCIÓN CIUDADANA,CAMPO ELIAS JIMENEZ BARINAS,8.0,48.0,10.0,36.0,23.0,12.0,9.0,43.0,9.0,12.0,14.0,6.0,6.0,3.0,3.0,6.0,2.0,25.0,12.0,0.0,5.0,0.0,292.0
3,PARTIDO OPCIÓN CIUDADANA,CARLOS GOMEZ BAQUERO,17.0,6.0,2.0,14.0,9.0,2.0,16.0,25.0,13.0,34.0,40.0,55.0,22.0,4.0,2.0,10.0,3.0,6.0,26.0,0.0,7.0,0.0,313.0
3,PARTIDO OPCIÓN CIUDADANA,CLAUDIA REBECA HERRERA MOLINA,12.0,1.0,3.0,2.0,7.0,9.0,12.0,56.0,0.0,13.0,24.0,2.0,3.0,4.0,0.0,3.0,1.0,3.0,17.0,0.0,4.0,0.0,176.0
